object_id,stname,dtname,sdtname,st_area_sh,st_length_,remarks,dist_lgd,state_lgd,subdt_lgd,ac_no,st_length(shape),st_area(shape),max,mean,count,sum
10-205-01059,BIHAR,Sheohar,Piprarhi,0.0,0.0,,220,10,1059,,105870.45511307275,104265216.9562483,0.11592391662597656,0.053439803267814015,74,3.954545441818237
10-205-01060,BIHAR,Sheohar,Sheohar,0.0,0.0,,220,10,1060,,81007.5322908237,115638983.35873616,0.04691161231994629,0.04691161231994629,80,3.752928985595703
10-205-01061,BIHAR,Sheohar,Dumri Katsari,0.0,0.0,,220,10,1061,,65038.65439014734,84655470.24819931,0.04691161231994629,0.04691161231994629,63,2.955431576156616
10-205-01062,BIHAR,Sheohar,Tariani Chowk,0.0,0.0,,220,10,1062,,97491.22869259815,171878914.60720828,0.0987447395324707,0.0583941163032774,126,7.357658654212952
10-206-01063,BIHAR,Sitamarhi,Bairgania,0.0,0.0,,221,10,1063,,59598.621146511534,94417571.99630062,0.1270367744445801,0.12703677444458011,67,8.511463887786867
10-206-01065,BIHAR,Sitamarhi,Majorganj,0.0,0.0,,221,10,1065,,62808.55729710282,95411217.42446172,0.1270367744445801,0.12576847477555275,64,8.049182385635376
10-206-01066,BIHAR,Sitamarhi,Sonbarsa,0.0,0.0,,221,10,1066,,92820.94699371175,224104085.6083578,0.12556093482971192,0.12320488960338091,159,19.589577446937565
10-206-01067,BIHAR,Sitamarhi,Parihar,0.0,0.0,,221,10,1067,,86838.20299610356,272812569.4060281,0.12556093482971192,0.0962546171674923,196,18.86590496482849
10-207-01095,BIHAR,Madhubani,Rajnagar,0.0,0.0,,206,10,1095,,78809.12744912357,223111125.2667772,0.11500040874481202,0.10242377141025495,161,16.49022719705105
10-206-01068,BIHAR,Sitamarhi,Sursand,0.0,0.0,,221,10,1068,,91215.71647520129,181412871.1123928,0.12556093482971192,0.0938140762937986,130,12.19582991819382
10-206-01069,BIHAR,Sitamarhi,Bathnaha,0.0,0.0,,221,10,1069,,120764.04051803834,251403523.12922087,0.12556093482971192,0.12454114454360238,189,23.53827631874085
10-206-01070,BIHAR,Sitamarhi,Riga,0.0,0.0,,221,10,1070,,129433.73210860479,163724219.02092636,0.1270367744445801,0.11544739739599306,121,13.96913508491516
10-210-01123,BIHAR,Kishanganj,Thakurganj,0.0,0.0,,203,10,1123,,224971.2940646554,491161543.46963537,0.2970824307322502,0.23793733976839662,363,86.37125433592797
10-210-01124,BIHAR,Kishanganj,Pothia,0.0,0.0,,203,10,1124,,167388.9118766352,443844792.4531903,0.3260475093364716,0.2681338827887036,315,84.46217307844164
10-210-01125,BIHAR,Kishanganj,Bahadurganj,0.0,0.0,,203,10,1125,,155296.13881782343,347494200.8377232,0.19348243977427484,0.19262974540247638,255,49.120585077631475
10-210-01126,BIHAR,Kishanganj,Kochadhamin,0.0,0.0,,203,10,1126,,139640.52665725534,360840233.8364798,0.19348243977427484,0.17757841165620708,261,46.347965442270045
10-211-01128,BIHAR,Purnia,Banmankhi,0.0,0.0,,214,10,1128,,142815.61519736593,459936087.34673214,0.09991465266942978,0.09330106337466638,334,31.162555167138574
10-206-01075,BIHAR,Sitamarhi,Bajpatti,0.0,0.0,,221,10,1075,,90407.29439213518,174303329.1783474,0.11592391662597656,0.10072112022958149,123,12.388697788238524
10-206-01076,BIHAR,Sitamarhi,Charaut,0.0,0.0,,221,10,1076,,85128.15752493152,91349700.81924292,0.0888232795715332,0.08882327957153321,68,6.039983010864258
10-206-01077,BIHAR,Sitamarhi,Pupri,0.0,0.0,,221,10,1077,,73992.24203369493,115338203.66308306,0.0888232795715332,0.0888232795715332,81,7.194685645294189
10-206-01078,BIHAR,Sitamarhi,Nanpur,0.0,0.0,,221,10,1078,,73315.01223618646,135892566.9983101,0.11592391662597656,0.09942780489325521,96,9.545069269752501
10-220-01283,BIHAR,Vaishali,Mahnar,0.0,0.0,,224,10,1283,,81638.1139853176,126474580.44313861,0.10959251040220261,0.07983037780421845,94,7.504055513596534
10-206-01079,BIHAR,Sitamarhi,Bokhara,0.0,0.0,,221,10,1079,,81978.13188098712,108574895.39827529,0.09647870950698853,0.07673131803077989,79,6.061774124431611
10-207-01080,BIHAR,Madhubani,Madhwapur,0.0,0.0,,206,10,1080,,88808.76172423853,137557654.90878707,0.0888232795715332,0.08862627508980887,98,8.685374958801269
10-207-01081,BIHAR,Madhubani,Harlakhi,0.0,0.0,,206,10,1081,,90217.76640094945,187441757.00046396,0.0888232795715332,0.08696431766426477,137,11.914111520004273
10-207-01082,BIHAR,Madhubani,Basopatti,0.0,0.0,,206,10,1082,,97634.90682970545,164238774.4639331,0.0883628454208374,0.08696126684621602,119,10.348390754699707
10-207-01089,BIHAR,Madhubani,Khajauli,0.0,0.0,,206,10,1089,,91171.28062794723,150968724.81279027,0.09765841774940491,0.09544221079546378,109,10.403200976705552
10-207-01083,BIHAR,Madhubani,Jainagar,0.0,0.0,,206,10,1083,,81489.61423509955,161880108.8306139,0.09765841774940491,0.09313182819725102,117,10.89642389907837
10-207-01090,BIHAR,Madhubani,Kaluahi,0.0,0.0,,206,10,1090,,62305.281593423286,101560283.08963235,0.09765841774940491,0.08682259726587095,76,6.598517392206192
10-207-01084,BIHAR,Madhubani,Ladania,0.0,0.0,,206,10,1084,,97928.14946240213,232665607.5684243,0.09765841774940491,0.09652882421189043,166,16.023784819173812
10-207-01085,BIHAR,Madhubani,Laukaha,0.0,0.0,,206,10,1085,,102032.19667129294,266340932.00179368,0.07890716502666474,0.07890716502666474,193,15.229082850146295
10-207-01086,BIHAR,Madhubani,Laukahi,0.0,0.0,,206,10,1086,,109679.24973352649,329223432.564553,0.20536797652244568,0.10091680847149861,237,23.917283607745173
10-207-01087,BIHAR,Madhubani,Phulparas,0.0,0.0,,206,10,1087,,117974.41186319289,199352334.8677591,0.20536797652244568,0.132835824427621,146,19.39403036643267
10-207-01088,BIHAR,Madhubani,Babubarhi,0.0,0.0,,206,10,1088,,118996.04641992833,237192379.86086744,0.09765841774940491,0.09549064286816325,173,16.519881216192243
10-207-01091,BIHAR,Madhubani,Benipatti,0.0,0.0,,206,10,1091,,128414.2409747215,328987645.9449377,0.0888232795715332,0.08739009083714978,232,20.27450107421875
10-207-01092,BIHAR,Madhubani,Bisfi,0.0,0.0,,206,10,1092,,99754.46134559005,226192948.413646,0.11500040874481202,0.09564873558641211,163,15.590743900585174
10-207-01093,BIHAR,Madhubani,Madhubani,0.0,0.0,,206,10,1093,,109764.71764889831,200359220.56727448,0.11500040874481202,0.10857265519351825,141,15.308744382286072
10-207-01094,BIHAR,Madhubani,Pandaul,0.0,0.0,,206,10,1094,,102372.75527307783,208327489.63825428,0.11500040874481202,0.11304081946659086,150,16.95612291998863
10-207-01096,BIHAR,Madhubani,Andhratharhi,0.0,0.0,,206,10,1096,,97300.5167595078,186769445.10608673,0.11067778533697128,0.10488160512401858,131,13.739490271246433
10-207-01097,BIHAR,Madhubani,Jhanjharpur,0.0,0.0,,206,10,1097,,125261.96837896874,181284371.95402232,0.20536797652244568,0.11356908888461935,131,14.877550643885135
10-207-01098,BIHAR,Madhubani,Ghoghardiha,0.0,0.0,,206,10,1098,,114215.40677637524,211228851.4219488,0.20536797652244568,0.20536797652244568,154,31.626668384456636
10-207-01099,BIHAR,Madhubani,Lakhnaur,0.0,0.0,,206,10,1099,,72956.74167609161,146945623.14022,0.20536797652244568,0.11928598453565077,110,13.121458298921585
10-207-01100,BIHAR,Madhubani,Madhepur,0.0,0.0,,206,10,1100,,144505.38034518834,300452948.5687113,0.20536797652244568,0.16812891869493893,210,35.30707292593718
10-208-01101,BIHAR,Supaul,Nirmali,0.0,0.0,,223,10,1101,,123310.21889922836,162734364.67066902,0.20536797652244568,0.11111511075680074,117,13.000467958545686
10-208-01102,BIHAR,Supaul,Basantpur,0.0,0.0,,223,10,1102,,136288.63693043106,319456339.75100917,0.09285567173957825,0.09161414462498256,231,21.16286740837097
10-208-01103,BIHAR,Supaul,Chhatapur,0.0,0.0,,223,10,1103,,142271.17176584958,398825687.2446475,0.10347877352237701,0.10227688929448904,289,29.55802100610733
10-208-01104,BIHAR,Supaul,Pratapganj,0.0,0.0,,223,10,1104,,71155.69013184242,133032565.19323792,0.10347877352237701,0.10347877352237701,98,10.140919805192947
10-208-01105,BIHAR,Supaul,Raghopur,0.0,0.0,,223,10,1105,,111831.20983491397,255841046.48838165,0.11425587351322175,0.10616760255143941,183,19.428671266913412
10-221-01285,BIHAR,Samastipur,Warisnagar,0.0,0.0,,217,10,1285,,90241.30323013186,163846086.5162723,0.13808027534484865,0.10449473336649544,119,12.434873270612957
10-208-01106,BIHAR,Supaul,Saraigarh Bhaptiyahi,0.0,0.0,,223,10,1106,,105489.5116383213,257042943.27229512,0.11425587351322175,0.1099518202906014,186,20.45103857405186
10-208-01107,BIHAR,Supaul,Kishanpur,0.0,0.0,,223,10,1107,,125516.73810076228,248613546.3002807,0.20536797652244568,0.14359705922805654,177,25.41667948336601
10-208-01108,BIHAR,Supaul,Marauna,0.0,0.0,,223,10,1108,,114969.59778192453,206419565.01179272,0.20536797652244568,0.20536797652244568,154,31.626668384456636
10-208-01109,BIHAR,Supaul,Supaul,0.0,0.0,,223,10,1109,,122628.008173687,390920691.5720901,0.20536797652244568,0.1377949223130632,289,39.822732548475265
10-208-01110,BIHAR,Supaul,Pipra,0.0,0.0,,223,10,1110,,113516.78657800167,247320462.25611627,0.11425587351322175,0.10845292696197828,180,19.52152685315609
10-221-01287,BIHAR,Samastipur,Khanpur,0.0,0.0,,217,10,1287,,89337.20668890505,173313349.37261373,0.07372345523834228,0.07246234677178519,126,9.130255693244933
10-208-01111,BIHAR,Supaul,Tribeniganj,0.0,0.0,,223,10,1111,,136684.8917573132,402291551.99740016,0.11425587351322175,0.10309266123360601,290,29.896871757745743
10-209-01112,BIHAR,Araria,Narpatganj,0.0,0.0,,188,10,1112,,196352.82868709194,482872068.7863751,0.13128311935067177,0.11462305612677456,347,39.774200475990774
10-209-01113,BIHAR,Araria,Forbesganj,0.0,0.0,,188,10,1113,,165874.55860340688,546946456.996027,0.18522655363082888,0.1364429501816256,398,54.304294172286994
10-209-01114,BIHAR,Araria,Bhargama,0.0,0.0,,188,10,1114,,140909.75235341018,280499778.1128878,0.13128311935067177,0.10232557768690237,204,20.874417848128083
10-209-01115,BIHAR,Araria,Raniganj,0.0,0.0,,188,10,1115,,160625.61646677545,576910744.770993,0.18522655363082888,0.09945178845690827,420,41.769751151901474
10-209-01116,BIHAR,Araria,Araria,0.0,0.0,,188,10,1116,,192057.15187743204,506918787.2643526,0.18522655363082888,0.14839238063225077,363,53.86643416950703
10-209-01117,BIHAR,Araria,Kursakatta,0.0,0.0,,188,10,1117,,96566.38525637137,201032230.408231,0.18522655363082888,0.16666738498149672,146,24.33343820729852
10-209-01118,BIHAR,Araria,Sikti,0.0,0.0,,188,10,1118,,116798.35346995249,237753016.2819182,0.19225398178100586,0.17310854726366023,176,30.4671043184042
10-209-01119,BIHAR,Araria,Palasi,0.0,0.0,,188,10,1119,,132578.70192307016,306240761.34804773,0.19225398178100586,0.18765421062816276,220,41.283926338195805
10-209-01120,BIHAR,Araria,Jokihat,0.0,0.0,,188,10,1120,,155370.9524619173,341005127.7602247,0.19225398178100586,0.127806099003967,245,31.312494255971913
10-210-01121,BIHAR,Kishanganj,Terhagachh,0.0,0.0,,203,10,1121,,121953.02658094271,245208326.38245347,0.19225398178100586,0.16588216569236156,178,29.527025493240355
10-210-01122,BIHAR,Kishanganj,Dighalbank,0.0,0.0,,203,10,1122,,147432.83262190674,314385668.4331173,0.2399303638458252,0.16935591111942258,223,37.766368179631236
10-211-01129,BIHAR,Purnia,Barhara,0.0,0.0,,214,10,1129,,111073.17449432175,288009141.38478667,0.09123034201860428,0.08952318828060295,209,18.710346350646017
10-211-01130,BIHAR,Purnia,Bhawanipur,0.0,0.0,,214,10,1130,,116656.34435182877,201938838.4795833,0.09258431564569473,0.08457264325618745,147,12.432178558659555
10-211-01131,BIHAR,Purnia,Rupauli,0.0,0.0,,214,10,1131,,113946.660566684,308195114.8462847,0.09258431564569473,0.08524325437657038,225,19.179732234728334
10-211-01132,BIHAR,Purnia,Dhamdaha,0.0,0.0,,214,10,1132,,135370.01293426772,446856166.039676,0.09258431564569473,0.09118775507753214,328,29.909583665430542
10-211-01133,BIHAR,Purnia,Krityanand Nagar,0.0,0.0,,214,10,1133,,149407.41850079046,364443041.21247435,0.09123034201860428,0.08416992916039699,265,22.305031227505204
10-211-01134,BIHAR,Purnia,Purnia East,0.0,0.0,,214,10,1134,,127662.13358515713,309272824.56310594,0.07714107038974763,0.07675062531734766,228,17.499142572355268
10-211-01135,BIHAR,Purnia,Kasba,0.0,0.0,,214,10,1135,,130095.64608516233,215123054.3424731,0.11080367166996002,0.08977053581286387,157,14.093974122619628
10-211-01136,BIHAR,Purnia,Srinagar,0.0,0.0,,214,10,1136,,106220.57404900706,172405807.6412187,0.09896329686641693,0.09171806541765769,127,11.648194308042527
10-211-01137,BIHAR,Purnia,Jalalgarh,0.0,0.0,,214,10,1137,,87146.39992638786,142107808.6772385,0.09896329686641693,0.09896329686641694,99,9.797366389775277
10-211-01138,BIHAR,Purnia,Amour,0.0,0.0,,214,10,1138,,141371.93624621196,307011870.96961224,0.11080367166996002,0.10954628673507052,226,24.757460802125937
10-211-01139,BIHAR,Purnia,Baisa,0.0,0.0,,214,10,1139,,132173.35304950457,275191667.549805,0.11080367166996002,0.11080367166996004,197,21.82832331898213
10-211-01140,BIHAR,Purnia,Baisi,0.0,0.0,,214,10,1140,,118169.54825440844,253873549.02719215,0.11080367166996002,0.08312338683235454,187,15.5440733376503
10-211-01141,BIHAR,Purnia,Dagarua,0.0,0.0,,214,10,1141,,129309.28146976323,257465778.6329552,0.11080367166996002,0.07453629736809626,184,13.714678715729713
10-212-01142,BIHAR,Katihar,Falka,0.0,0.0,,201,10,1142,,100518.70580952488,208374539.8829749,0.09258431564569473,0.09111008159869553,151,13.757622321403026
10-212-01143,BIHAR,Katihar,Korha,0.0,0.0,,201,10,1143,,137118.64195203967,368801327.90483874,0.09258431564569473,0.06991267068944734,271,18.94633375684023
10-212-01144,BIHAR,Katihar,Hasanganj,0.0,0.0,,201,10,1144,,78227.29832785497,86155111.41022065,0.07714107038974763,0.07290283433119457,60,4.374170059871674
10-212-01145,BIHAR,Katihar,Kadwa,0.0,0.0,,201,10,1145,,157692.68144088247,420129854.10490626,0.0712965700507164,0.06734357868574634,303,20.40510434178114
10-212-01146,BIHAR,Katihar,Balrampur,0.0,0.0,,201,10,1146,,141815.18317465586,216253207.31133217,0.11080367166996002,0.0711081065903044,157,11.163972734677792
10-212-01147,BIHAR,Katihar,Barsoi,0.0,0.0,,201,10,1147,,172308.8160052511,357713388.6445612,0.0712965700507164,0.06678487222327377,265,17.69799113916755
10-212-01148,BIHAR,Katihar,Azamnagar,0.0,0.0,,201,10,1148,,141791.77759222616,349759708.1212404,0.0712965700507164,0.05613438114284045,251,14.089729666852953
10-221-01290,BIHAR,Samastipur,Tajpur,0.0,0.0,,217,10,1290,,57166.77792153786,83856612.1105223,0.13808027534484865,0.0944817605025944,61,5.7633873906582584
10-212-01149,BIHAR,Katihar,Pranpur,0.0,0.0,,201,10,1149,,111803.70370561493,191475637.62126103,0.053675630950927734,0.053675630950927734,135,7.246210178375244
10-212-01150,BIHAR,Katihar,Dandkhora,0.0,0.0,,201,10,1150,,70987.07501110679,111201189.06340708,0.06972261401414871,0.05621284369053665,81,4.553240338933469
10-212-01151,BIHAR,Katihar,Katihar,0.0,0.0,,201,10,1151,,76845.81968857624,136830037.77828172,0.060924985504150396,0.06064069709029852,102,6.185351103210449
10-212-01152,BIHAR,Katihar,Mansahi,0.0,0.0,,201,10,1152,,73279.06289841712,97405011.1871763,0.060924985504150396,0.05908712096953057,71,4.1951855888366705
10-212-01155,BIHAR,Katihar,Kursela,0.0,0.0,,201,10,1155,,80348.39413748268,153683091.52761996,0.09258431564569473,0.09252202174848524,116,10.732554522824287
10-212-01153,BIHAR,Katihar,Barari,0.0,0.0,,201,10,1153,,107333.93297446336,407446973.1478653,0.09258431564569473,0.06607178305834027,295,19.49117600221038
10-212-01154,BIHAR,Katihar,Sameli,0.0,0.0,,201,10,1154,,75105.36277909,118027198.2496544,0.09258431564569473,0.09258431564569473,83,7.684498198592663
10-212-01156,BIHAR,Katihar,Manihari,0.0,0.0,,201,10,1156,,130162.81635074862,303859830.4099729,0.07882423582673073,0.06510487833799006,222,14.453282991033792
10-212-01157,BIHAR,Katihar,Amdabad,0.0,0.0,,201,10,1157,,103742.71814675455,228302986.79665467,0.06968132801055908,0.06750303787818322,169,11.408013401412965
10-213-01158,BIHAR,Madhepura,Gamharia,0.0,0.0,,205,10,1158,,80141.00377515821,125479849.27382244,0.08602532272338867,0.08602532272338868,93,8.000355013275147
10-213-01160,BIHAR,Madhepura,Ghailarh,0.0,0.0,,205,10,1160,,78865.70647224285,116219722.2388165,0.14853347203731537,0.0875315431887845,83,7.265118084669114
10-213-01159,BIHAR,Madhepura,Singheshwar,0.0,0.0,,205,10,1159,,111627.30849980874,111167268.35246354,0.08602532272338867,0.08602532272338867,80,6.882025817871094
10-216-01210,BIHAR,Muzaffarpur,Bandra,0.0,0.0,,208,10,1210,,74293.85759884378,142020443.31484023,0.13808027534484865,0.12348754739625115,105,12.96619247660637
