object_id,stname,dtname,sdtname,st_area_sh,st_length_,remarks,dist_lgd,state_lgd,subdt_lgd,ac_no,st_length(shape),st_area(shape),max,mean,count,sum
10-203-01015,BIHAR,Pashchim Champaran,Gaunaha,0.0,0.0,,211,10,1015,,136504.94021895694,605322845.3823951,0.15355615282058716,0.15118344196144046,436,65.91598069518804
10-203-01016,BIHAR,Pashchim Champaran,Mainatanr,0.0,0.0,,211,10,1016,,115419.13930249632,312998546.4010918,0.1607581009566784,0.14162956576847602,224,31.72502273213863
10-203-01017,BIHAR,Pashchim Champaran,Narkatiaganj,0.0,0.0,,211,10,1017,,149144.20649331805,441857686.2127825,0.1607581009566784,0.1573529835142478,316,49.72354279050231
10-203-01018,BIHAR,Pashchim Champaran,Lauriya,0.0,0.0,,211,10,1018,,120853.32018665274,255440417.54612216,0.1607581009566784,0.15588406291232734,183,28.526783512955905
10-203-01019,BIHAR,Pashchim Champaran,Bagaha,0.0,0.0,,211,10,1019,,135587.24079810514,491292931.53180623,0.1605922674417496,0.1320796083300114,350,46.227862915503984
10-203-01021,BIHAR,Pashchim Champaran,Madhubani,0.0,0.0,,211,10,1021,,144670.82201821523,386116138.1353823,0.1605922674417496,0.08748586890494331,278,24.32107155557424
10-203-01024,BIHAR,Pashchim Champaran,Jogapatti,0.0,0.0,,211,10,1024,,88530.23644360513,258722436.3759333,0.1607581009566784,0.14116034735341867,186,26.25582460773587
10-203-01029,BIHAR,Pashchim Champaran,Bairia,0.0,0.0,,211,10,1029,,105039.82861382668,288505226.87341565,0.12813423149585723,0.1184398988907417,209,24.753938868165015
10-203-01025,BIHAR,Pashchim Champaran,Chanpatia,0.0,0.0,,211,10,1025,,113543.7602983494,310017349.34780717,0.1607581009566784,0.14631504027233883,220,32.18930885991454
10-206-01071,BIHAR,Sitamarhi,Parsauni,0.0,0.0,,221,10,1071,,63729.135625112256,74724139.64418457,0.0886095651626587,0.07612320641300896,55,4.186776352715492
10-203-01026,BIHAR,Pashchim Champaran,Sikta,0.0,0.0,,211,10,1026,,93443.22825707054,255004178.86147365,0.1607581009566784,0.1389711013706955,185,25.709653753578664
10-203-01027,BIHAR,Pashchim Champaran,Majhaulia,0.0,0.0,,211,10,1027,,123374.4030721297,371511179.15939575,0.1607581009566784,0.0825640619656632,269,22.2097326687634
10-203-01028,BIHAR,Pashchim Champaran,Bettiah,0.0,0.0,,211,10,1028,,53968.26030594324,83182055.35378212,0.11577986860275269,0.11577986860275269,60,6.946792116165161
10-203-01030,BIHAR,Pashchim Champaran,Nautan,0.0,0.0,,211,10,1030,,122656.63983711715,245738630.13883996,0.11577986860275269,0.11462094525862275,178,20.40252825603485
10-204-01031,BIHAR,Purbi Champaran,Raxaul,0.0,0.0,,213,10,1031,,98709.78801801558,166685360.13968688,0.13176101517677308,0.1308708318801721,120,15.704499825620651
10-206-01072,BIHAR,Sitamarhi,Belsand,0.0,0.0,,221,10,1072,,66235.5873217276,97354060.86547032,0.0886095651626587,0.07647148651069319,71,5.429475542259216
10-206-01073,BIHAR,Sitamarhi,Runisaidpur,0.0,0.0,,221,10,1073,,152472.54206325076,334873257.0825382,0.07514388415813446,0.07497683299261156,239,17.919463085234163
10-204-01032,BIHAR,Purbi Champaran,Adapur,0.0,0.0,,213,10,1032,,94532.37688292323,199608924.7111849,0.13176101517677308,0.03705736564653261,147,5.447432750040293
10-206-01074,BIHAR,Sitamarhi,Dumra,0.0,0.0,,221,10,1074,,111649.34177378344,241159212.36062923,0.07514388415813446,0.07350244833813156,172,12.64242111415863
10-204-01033,BIHAR,Purbi Champaran,Ramgarhwa,0.0,0.0,,213,10,1033,,90718.26831189607,213035907.5226096,0.13176101517677308,0.09776022980914396,153,14.957315160799027
10-204-01034,BIHAR,Purbi Champaran,Sugauli,0.0,0.0,,213,10,1034,,84892.41923436844,209336830.19001696,0.059509346270561224,0.059509346270561224,150,8.926401940584183
10-204-01038,BIHAR,Purbi Champaran,Ghorasahan,0.0,0.0,,213,10,1038,,75335.10865687576,144368243.47105,0.0393891291230917,0.031684542666920106,104,3.295192437359691
10-204-01035,BIHAR,Purbi Champaran,Banjaria,0.0,0.0,,213,10,1035,,102381.40449613356,176960195.87167916,0.059509346270561224,0.05079586640354686,127,6.451075033250451
10-204-01047,BIHAR,Purbi Champaran,Kesaria,0.0,0.0,,213,10,1047,,87546.8206889307,229535442.11688668,0.06351479072570801,0.05807972940706781,168,9.757394540387391
10-204-01036,BIHAR,Purbi Champaran,Narkatia,0.0,0.0,,213,10,1036,,105607.09704406632,168338010.30978012,0.0393891291230917,0.03828700212439743,118,4.517866250678897
10-204-01037,BIHAR,Purbi Champaran,Bankatwa,0.0,0.0,,213,10,1037,,99233.37216886049,115311013.90225838,0.0393891291230917,0.03883927357912748,87,3.379016801384091
10-204-01039,BIHAR,Purbi Champaran,Dhaka,0.0,0.0,,213,10,1039,,97673.73467814895,202386545.86227983,0.0886095651626587,0.028498944437040673,148,4.217843776682019
10-204-01048,BIHAR,Purbi Champaran,Kalyanpur,0.0,0.0,,213,10,1048,,109413.20044555076,313300912.50613195,0.06351479072570801,0.03799199046156812,229,8.7001658156991
10-204-01040,BIHAR,Purbi Champaran,Chiraia,0.0,0.0,,213,10,1040,,110764.71696779084,272984575.32652414,0.0886095651626587,0.03736711858444914,194,7.249221005383133
10-204-01041,BIHAR,Purbi Champaran,Motihari,0.0,0.0,,213,10,1041,,181544.26702654368,319814691.13850176,0.0393891291230917,0.03403429018000928,239,8.134195353022218
10-204-01049,BIHAR,Purbi Champaran,Kotwa,0.0,0.0,,213,10,1049,,78879.98205471091,178282937.71225017,0.06351479072570801,0.058616570344200494,130,7.620154144746064
10-204-01042,BIHAR,Purbi Champaran,Turkaulia,0.0,0.0,,213,10,1042,,99475.78497366334,174748315.94966665,0.06351479072570801,0.058175742006159964,126,7.3301434927761555
10-204-01050,BIHAR,Purbi Champaran,Piprakothi,0.0,0.0,,213,10,1050,,58369.33889310607,62223774.49301849,0.06351479072570801,0.02779999642552332,43,1.1953998462975026
10-204-01043,BIHAR,Purbi Champaran,Harsidhi,0.0,0.0,,213,10,1043,,133904.34238337883,240218359.62130272,0.10288684639930726,0.06215222834397477,171,10.628031046819686
10-204-01044,BIHAR,Purbi Champaran,Paharpur,0.0,0.0,,213,10,1044,,108730.62076802726,192061375.0173064,0.11577986860275269,0.09226435746151766,139,12.824745687150955
10-204-01045,BIHAR,Purbi Champaran,Areraj,0.0,0.0,,213,10,1045,,93331.67353690567,242725576.26244012,0.10288684639930726,0.09013566927774384,176,15.863877792882917
10-204-01046,BIHAR,Purbi Champaran,Sangrampur,0.0,0.0,,213,10,1046,,78133.67961210197,187659878.02718252,0.06351479072570801,0.06332213019202737,136,8.611809706115721
10-204-01051,BIHAR,Purbi Champaran,Chakia(Pipra),0.0,0.0,,213,10,1051,,129110.66914194856,212940547.80779588,0.026057811337709427,0.026057811337709427,152,3.9607873233318327
10-204-01052,BIHAR,Purbi Champaran,Pakri Dayal,0.0,0.0,,213,10,1052,,90143.40730437863,148110040.62869397,0.0886095651626587,0.031744334412704814,110,3.4918767853975297
10-204-01053,BIHAR,Purbi Champaran,Patahi,0.0,0.0,,213,10,1053,,85994.51677214028,144960443.14880535,0.0886095651626587,0.0831709962783491,102,8.48344162039161
10-204-01055,BIHAR,Purbi Champaran,Madhuban,0.0,0.0,,213,10,1055,,112681.00006095257,152424272.44650427,0.0886095651626587,0.055016956627037795,108,5.941831315720082
10-204-01056,BIHAR,Purbi Champaran,Tetaria,0.0,0.0,,213,10,1056,,82320.72754353678,104458405.63845472,0.0886095651626587,0.08307607541873858,77,6.396857807242871
10-205-01058,BIHAR,Sheohar,Purnahiya,0.0,0.0,,220,10,1058,,57294.126150412616,80859097.14068061,0.0886095651626587,0.061776322127225114,57,3.5212503612518313
10-204-01057,BIHAR,Purbi Champaran,Mehsi,0.0,0.0,,213,10,1057,,125063.78039343117,149773808.08158112,0.07188872057199479,0.06283542266681388,111,6.97473191601634
10-205-01059,BIHAR,Sheohar,Piprarhi,0.0,0.0,,220,10,1059,,105870.45511307275,104265216.9562483,0.0886095651626587,0.08733578452709559,74,6.4628480550050735
10-205-01060,BIHAR,Sheohar,Sheohar,0.0,0.0,,220,10,1060,,81007.5322908237,115638983.35873616,0.0886095651626587,0.0886095651626587,80,7.088765213012696
10-205-01061,BIHAR,Sheohar,Dumri Katsari,0.0,0.0,,220,10,1061,,65038.65439014734,84655470.24819931,0.0886095651626587,0.0886095651626587,63,5.5824026052474975
10-205-01062,BIHAR,Sheohar,Tariani Chowk,0.0,0.0,,220,10,1062,,97491.22869259815,171878914.60720828,0.0886095651626587,0.08493812327820158,126,10.7022035330534
10-206-01063,BIHAR,Sitamarhi,Bairgania,0.0,0.0,,221,10,1063,,59598.621146511534,94417571.99630062,0.027429771041870117,0.027429771041870117,67,1.8377946598052979
10-206-01065,BIHAR,Sitamarhi,Majorganj,0.0,0.0,,221,10,1065,,62808.55729710282,95411217.42446172,0.04691118805408478,0.04417161378674209,64,2.8269832823514935
10-206-01066,BIHAR,Sitamarhi,Sonbarsa,0.0,0.0,,221,10,1066,,92820.94699371175,224104085.6083578,0.10511441531181336,0.05130388445089448,159,8.157317627692223
10-206-01067,BIHAR,Sitamarhi,Parihar,0.0,0.0,,221,10,1067,,86838.20299610356,272812569.4060281,0.10511441531181336,0.10155095241848304,196,19.903986674022676
10-207-01095,BIHAR,Madhubani,Rajnagar,0.0,0.0,,206,10,1095,,78809.12744912357,223111125.2667772,0.11919041471481324,0.09182864994765809,161,14.784412641572953
10-206-01068,BIHAR,Sitamarhi,Sursand,0.0,0.0,,221,10,1068,,91215.71647520129,181412871.1123928,0.10786778938770294,0.10183599517382107,130,13.238679372596739
10-206-01069,BIHAR,Sitamarhi,Bathnaha,0.0,0.0,,221,10,1069,,120764.04051803834,251403523.12922087,0.07514388415813446,0.04989877494340221,189,9.430868464303018
10-206-01070,BIHAR,Sitamarhi,Riga,0.0,0.0,,221,10,1070,,129433.73210860479,163724219.02092636,0.0886095651626587,0.06381243880859092,121,7.721305095839501
10-210-01123,BIHAR,Kishanganj,Thakurganj,0.0,0.0,,203,10,1123,,224971.2940646554,491161543.46963537,0.6431449530422688,0.4338154488001809,363,157.47500791446566
10-210-01124,BIHAR,Kishanganj,Pothia,0.0,0.0,,203,10,1124,,167388.9118766352,443844792.4531903,0.6431449530422688,0.444833443358815,315,140.12253465802672
10-210-01125,BIHAR,Kishanganj,Bahadurganj,0.0,0.0,,203,10,1125,,155296.13881782343,347494200.8377232,0.3105972966194153,0.31008656245456023,255,79.07207342591286
10-210-01126,BIHAR,Kishanganj,Kochadhamin,0.0,0.0,,203,10,1126,,139640.52665725534,360840233.8364798,0.3105972966194153,0.2920781720411047,261,76.23240290272832
10-211-01128,BIHAR,Purnia,Banmankhi,0.0,0.0,,214,10,1128,,142815.61519736593,459936087.34673214,0.38787213134765625,0.32521367617974023,334,108.62136784403323
10-206-01075,BIHAR,Sitamarhi,Bajpatti,0.0,0.0,,221,10,1075,,90407.29439213518,174303329.1783474,0.10786778938770294,0.0935011968478924,123,11.500647212290765
10-206-01076,BIHAR,Sitamarhi,Charaut,0.0,0.0,,221,10,1076,,85128.15752493152,91349700.81924292,0.10786778938770294,0.10786778938770294,68,7.3350096783638
10-206-01077,BIHAR,Sitamarhi,Pupri,0.0,0.0,,221,10,1077,,73992.24203369493,115338203.66308306,0.10786778938770294,0.10786778938770293,81,8.737290940403938
10-206-01078,BIHAR,Sitamarhi,Nanpur,0.0,0.0,,221,10,1078,,73315.01223618646,135892566.9983101,0.10786778938770294,0.09456403251240651,96,9.078147121191025
10-220-01283,BIHAR,Vaishali,Mahnar,0.0,0.0,,224,10,1283,,81638.1139853176,126474580.44313861,0.08190147094726563,0.07979578359780161,94,7.500803658193351
10-206-01079,BIHAR,Sitamarhi,Bokhara,0.0,0.0,,221,10,1079,,81978.13188098712,108574895.39827529,0.10786778938770294,0.07336219848982894,79,5.795613680696487
10-207-01080,BIHAR,Madhubani,Madhwapur,0.0,0.0,,206,10,1080,,88808.76172423853,137557654.90878707,0.11919041471481324,0.10890762232590696,98,10.672946987938882
10-207-01081,BIHAR,Madhubani,Harlakhi,0.0,0.0,,206,10,1081,,90217.76640094945,187441757.00046396,0.11919041471481324,0.11750639249234304,137,16.098375771450996
10-207-01082,BIHAR,Madhubani,Basopatti,0.0,0.0,,206,10,1082,,97634.90682970545,164238774.4639331,0.11919041471481324,0.11751441456850838,119,13.984215333652497
10-207-01089,BIHAR,Madhubani,Khajauli,0.0,0.0,,206,10,1089,,91171.28062794723,150968724.81279027,0.11919041471481324,0.08893733241656505,109,9.69416923340559
10-207-01083,BIHAR,Madhubani,Jainagar,0.0,0.0,,206,10,1083,,81489.61423509955,161880108.8306139,0.11919041471481324,0.09673499145385549,117,11.317994000101091
10-207-01090,BIHAR,Madhubani,Kaluahi,0.0,0.0,,206,10,1090,,62305.281593423286,101560283.08963235,0.11919041471481324,0.1186916872540587,76,9.020568231308461
10-207-01084,BIHAR,Madhubani,Ladania,0.0,0.0,,206,10,1084,,97928.14946240213,232665607.5684243,0.11409899673461915,0.08326374631416368,166,13.82178188815117
10-207-01085,BIHAR,Madhubani,Laukaha,0.0,0.0,,206,10,1085,,102032.19667129294,266340932.00179368,0.11409899673461915,0.11409899673461912,193,22.021106369781492
10-207-01086,BIHAR,Madhubani,Laukahi,0.0,0.0,,206,10,1086,,109679.24973352649,329223432.564553,0.3825186361551285,0.14393131604617157,237,34.11172190294266
10-207-01087,BIHAR,Madhubani,Phulparas,0.0,0.0,,206,10,1087,,117974.41186319289,199352334.8677591,0.1452326110601425,0.12539726888676211,146,18.308001257467268
10-207-01088,BIHAR,Madhubani,Babubarhi,0.0,0.0,,206,10,1088,,118996.04641992833,237192379.86086744,0.11409899673461915,0.08508040735494195,173,14.718910472404957
10-207-01091,BIHAR,Madhubani,Benipatti,0.0,0.0,,206,10,1091,,128414.2409747215,328987645.9449377,0.11919041471481324,0.11543247441228095,232,26.780334063649182
10-207-01092,BIHAR,Madhubani,Bisfi,0.0,0.0,,206,10,1092,,99754.46134559005,226192948.413646,0.11919041471481324,0.09657953512994058,163,15.742464226180315
10-207-01093,BIHAR,Madhubani,Madhubani,0.0,0.0,,206,10,1093,,109764.71764889831,200359220.56727448,0.11919041471481324,0.10822370925013054,141,15.259543004268407
10-207-01094,BIHAR,Madhubani,Pandaul,0.0,0.0,,206,10,1094,,102372.75527307783,208327489.63825428,0.10500412599444389,0.09812276330653828,150,14.718414495980742
10-207-01096,BIHAR,Madhubani,Andhratharhi,0.0,0.0,,206,10,1096,,97300.5167595078,186769445.10608673,0.11409899673461915,0.08705678253819925,131,11.404438512504102
10-207-01097,BIHAR,Madhubani,Jhanjharpur,0.0,0.0,,206,10,1097,,125261.96837896874,181284371.95402232,0.1452326110601425,0.09151649563221531,131,11.988660927820206
10-207-01098,BIHAR,Madhubani,Ghoghardiha,0.0,0.0,,206,10,1098,,114215.40677637524,211228851.4219488,0.1452326110601425,0.1452326110601425,154,22.365822103261948
10-207-01099,BIHAR,Madhubani,Lakhnaur,0.0,0.0,,206,10,1099,,72956.74167609161,146945623.14022,0.1452326110601425,0.09486173689365388,110,10.434791058301926
10-207-01100,BIHAR,Madhubani,Madhepur,0.0,0.0,,206,10,1100,,144505.38034518834,300452948.5687113,0.15786925592422485,0.13631028464714687,210,28.62515977590084
10-208-01101,BIHAR,Supaul,Nirmali,0.0,0.0,,223,10,1101,,123310.21889922836,162734364.67066902,0.3825186361551285,0.2377622129035811,117,27.818178909718988
10-208-01102,BIHAR,Supaul,Basantpur,0.0,0.0,,223,10,1102,,136288.63693043106,319456339.75100917,0.39168669595718386,0.36367062378843107,231,84.00791409512757
10-208-01103,BIHAR,Supaul,Chhatapur,0.0,0.0,,223,10,1103,,142271.17176584958,398825687.2446475,0.46649392112493515,0.45235224014289654,289,130.7297974012971
10-208-01104,BIHAR,Supaul,Pratapganj,0.0,0.0,,223,10,1104,,71155.69013184242,133032565.19323792,0.46649392112493515,0.46649392112493515,98,45.71640427024364
10-208-01105,BIHAR,Supaul,Raghopur,0.0,0.0,,223,10,1105,,111831.20983491397,255841046.48838165,0.46649392112493515,0.4041296863522035,183,73.95573260245324
10-221-01285,BIHAR,Samastipur,Warisnagar,0.0,0.0,,217,10,1285,,90241.30323013186,163846086.5162723,0.16127348205149175,0.07493174871481768,119,8.916878097063304
10-208-01106,BIHAR,Supaul,Saraigarh Bhaptiyahi,0.0,0.0,,223,10,1106,,105489.5116383213,257042943.27229512,0.3825186361551285,0.3515340928639776,186,65.38534127269983
10-208-01107,BIHAR,Supaul,Kishanpur,0.0,0.0,,223,10,1107,,125516.73810076228,248613546.3002807,0.3825186361551285,0.306104492480472,177,54.180495169043546
10-208-01108,BIHAR,Supaul,Marauna,0.0,0.0,,223,10,1108,,114969.59778192453,206419565.01179272,0.1452326110601425,0.1452326110601425,154,22.365822103261948
10-208-01109,BIHAR,Supaul,Supaul,0.0,0.0,,223,10,1109,,122628.008173687,390920691.5720901,0.3825186361551285,0.15092727108669943,289,43.61798134405613
10-208-01110,BIHAR,Supaul,Pipra,0.0,0.0,,223,10,1110,,113516.78657800167,247320462.25611627,0.3825186361551285,0.3289238163673878,180,59.20628694612981
10-221-01287,BIHAR,Samastipur,Khanpur,0.0,0.0,,217,10,1287,,89337.20668890505,173313349.37261373,0.08416995935440064,0.07565993539832887,126,9.533151860189438
10-208-01111,BIHAR,Supaul,Tribeniganj,0.0,0.0,,223,10,1111,,136684.8917573132,402291551.99740016,0.46649392112493515,0.38295524374073947,290,111.05702068481445
10-209-01112,BIHAR,Araria,Narpatganj,0.0,0.0,,188,10,1112,,196352.82868709194,482872068.7863751,0.46649392112493515,0.39256366256345765,347,136.2195909095198
10-209-01113,BIHAR,Araria,Forbesganj,0.0,0.0,,188,10,1113,,165874.55860340688,546946456.996027,0.38103014630079274,0.3582759891184955,398,142.5938436691612
10-209-01114,BIHAR,Araria,Bhargama,0.0,0.0,,188,10,1114,,140909.75235341018,280499778.1128878,0.46649392112493515,0.3745299633551316,204,76.40411252444684
10-209-01115,BIHAR,Araria,Raniganj,0.0,0.0,,188,10,1115,,160625.61646677545,576910744.770993,0.38787213134765625,0.3770761287185762,420,158.371974061802
10-209-01116,BIHAR,Araria,Araria,0.0,0.0,,188,10,1116,,192057.15187743204,506918787.2643526,0.38103014630079274,0.36308526527963725,363,131.7999512965083
10-209-01117,BIHAR,Araria,Kursakatta,0.0,0.0,,188,10,1117,,96566.38525637137,201032230.408231,0.38103014630079274,0.36377251532502375,146,53.110787237453465
10-209-01118,BIHAR,Araria,Sikti,0.0,0.0,,188,10,1118,,116798.35346995249,237753016.2819182,0.38103014630079274,0.3563085709917952,176,62.71030849455595
10-209-01119,BIHAR,Araria,Palasi,0.0,0.0,,188,10,1119,,132578.70192307016,306240761.34804773,0.38103014630079274,0.3566987982290442,220,78.47373561038972
10-209-01120,BIHAR,Araria,Jokihat,0.0,0.0,,188,10,1120,,155370.9524619173,341005127.7602247,0.38103014630079274,0.32638737672367873,245,79.9649072973013
10-210-01121,BIHAR,Kishanganj,Terhagachh,0.0,0.0,,203,10,1121,,121953.02658094271,245208326.38245347,0.38103014630079274,0.2587263003198618,178,46.05328145693541
10-210-01122,BIHAR,Kishanganj,Dighalbank,0.0,0.0,,203,10,1122,,147432.83262190674,314385668.4331173,0.37676206245422367,0.25848419200999856,223,57.641974818229684
10-211-01129,BIHAR,Purnia,Barhara,0.0,0.0,,214,10,1129,,111073.17449432175,288009141.38478667,0.24948708119392396,0.1871989029575193,209,39.12457071812153
10-211-01130,BIHAR,Purnia,Bhawanipur,0.0,0.0,,214,10,1130,,116656.34435182877,201938838.4795833,0.2629308229893446,0.2122871574133635,147,31.206212139764432
10-211-01131,BIHAR,Purnia,Rupauli,0.0,0.0,,214,10,1131,,113946.660566684,308195114.8462847,0.2629308229893446,0.23714227999431559,225,53.357012998721004
10-211-01132,BIHAR,Purnia,Dhamdaha,0.0,0.0,,214,10,1132,,135370.01293426772,446856166.039676,0.2629308229893446,0.2478236015656282,328,81.28614131352604
10-211-01133,BIHAR,Purnia,Krityanand Nagar,0.0,0.0,,214,10,1133,,149407.41850079046,364443041.21247435,0.38787213134765625,0.31131927989114005,265,82.49960917115212
10-211-01134,BIHAR,Purnia,Purnia East,0.0,0.0,,214,10,1134,,127662.13358515713,309272824.56310594,0.3475417167663574,0.3364923791132475,228,76.72026243782042
10-211-01135,BIHAR,Purnia,Kasba,0.0,0.0,,214,10,1135,,130095.64608516233,215123054.3424731,0.3475417167663574,0.3370308524315144,157,52.91384383174777
10-211-01136,BIHAR,Purnia,Srinagar,0.0,0.0,,214,10,1136,,106220.57404900706,172405807.6412187,0.38787213134765625,0.3509639155658211,127,44.572417276859284
10-211-01137,BIHAR,Purnia,Jalalgarh,0.0,0.0,,214,10,1137,,87146.39992638786,142107808.6772385,0.339004392683506,0.339004392683506,99,33.561434875667096
10-211-01138,BIHAR,Purnia,Amour,0.0,0.0,,214,10,1138,,141371.93624621196,307011870.96961224,0.339004392683506,0.2256117236501875,226,50.98824954494238
10-211-01139,BIHAR,Purnia,Baisa,0.0,0.0,,214,10,1139,,132173.35304950457,275191667.549805,0.21213932732939722,0.21213932732939722,197,41.791447483891254
10-211-01140,BIHAR,Purnia,Baisi,0.0,0.0,,214,10,1140,,118169.54825440844,253873549.02719215,0.3475417167663574,0.30337302288585166,187,56.73075527965426
10-211-01141,BIHAR,Purnia,Dagarua,0.0,0.0,,214,10,1141,,129309.28146976323,257465778.6329552,0.3475417167663574,0.3355587695118526,184,61.74281359018087
10-212-01142,BIHAR,Katihar,Falka,0.0,0.0,,201,10,1142,,100518.70580952488,208374539.8829749,0.3358785270214081,0.25801957939955966,151,38.96095648933351
10-212-01143,BIHAR,Katihar,Korha,0.0,0.0,,201,10,1143,,137118.64195203967,368801327.90483874,0.3358785270214081,0.30051270764789023,271,81.43894377257826
10-212-01144,BIHAR,Katihar,Hasanganj,0.0,0.0,,201,10,1144,,78227.29832785497,86155111.41022065,0.43429010822474956,0.33601670742149153,60,20.16100244528949
10-212-01145,BIHAR,Katihar,Kadwa,0.0,0.0,,201,10,1145,,157692.68144088247,420129854.10490626,0.43429010822474956,0.36102102236403494,303,109.38936977630259
10-212-01146,BIHAR,Katihar,Balrampur,0.0,0.0,,201,10,1146,,141815.18317465586,216253207.31133217,0.35606931576728823,0.35048801444282957,157,55.02661826752424
10-212-01147,BIHAR,Katihar,Barsoi,0.0,0.0,,201,10,1147,,172308.8160052511,357713388.6445612,0.4125231065273285,0.384177470401548,265,101.80702965641022
10-212-01148,BIHAR,Katihar,Azamnagar,0.0,0.0,,201,10,1148,,141791.77759222616,349759708.1212404,0.43429010822474956,0.42611605889019505,251,106.95513078143895
10-221-01290,BIHAR,Samastipur,Tajpur,0.0,0.0,,217,10,1290,,57166.77792153786,83856612.1105223,0.16127348205149175,0.13691269945194487,61,8.351674666568638
10-212-01149,BIHAR,Katihar,Pranpur,0.0,0.0,,201,10,1149,,111803.70370561493,191475637.62126103,0.43429010822474956,0.43429010822474956,135,58.62916461034119
10-212-01150,BIHAR,Katihar,Dandkhora,0.0,0.0,,201,10,1150,,70987.07501110679,111201189.06340708,0.43429010822474956,0.41518001671124377,81,33.629581353610746
10-212-01151,BIHAR,Katihar,Katihar,0.0,0.0,,201,10,1151,,76845.81968857624,136830037.77828172,0.43429010822474956,0.2916892738079324,102,29.752305928409104
10-212-01152,BIHAR,Katihar,Mansahi,0.0,0.0,,201,10,1152,,73279.06289841712,97405011.1871763,0.43429010822474956,0.3234967608753224,71,22.96827002214789
10-212-01155,BIHAR,Katihar,Kursela,0.0,0.0,,201,10,1155,,80348.39413748268,153683091.52761996,0.2629308229893446,0.26153624416317406,116,30.338204322928192
10-212-01153,BIHAR,Katihar,Barari,0.0,0.0,,201,10,1153,,107333.93297446336,407446973.1478653,0.2858688315868378,0.28048706773376064,295,82.74368498145938
10-212-01154,BIHAR,Katihar,Sameli,0.0,0.0,,201,10,1154,,75105.36277909,118027198.2496544,0.2629308229893446,0.2629308229893446,83,21.8232583081156
10-212-01156,BIHAR,Katihar,Manihari,0.0,0.0,,201,10,1156,,130162.81635074862,303859830.4099729,0.43429010822474956,0.3092237508074792,222,68.64767267926038
10-212-01157,BIHAR,Katihar,Amdabad,0.0,0.0,,201,10,1157,,103742.71814675455,228302986.79665467,0.43429010822474956,0.3186716592381163,169,53.85551041124165
10-213-01158,BIHAR,Madhepura,Gamharia,0.0,0.0,,205,10,1158,,80141.00377515821,125479849.27382244,0.1217870804309845,0.12178708043098452,93,11.32619848008156
10-213-01160,BIHAR,Madhepura,Ghailarh,0.0,0.0,,205,10,1160,,78865.70647224285,116219722.2388165,0.15786925592422485,0.12265653044286982,83,10.180492026758195
10-213-01159,BIHAR,Madhepura,Singheshwar,0.0,0.0,,205,10,1159,,111627.30849980874,111167268.35246354,0.1217870804309845,0.12178708043098449,80,9.74296643447876
10-216-01210,BIHAR,Muzaffarpur,Bandra,0.0,0.0,,208,10,1210,,74293.85759884378,142020443.31484023,0.07617031707763672,0.06516507321584791,105,6.842332687664031
